;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
872;Control of collective dynamics via mean field and and inverse mean field game theory;RDF50;Social sciences;0.7592512369155884;RDF504;Sociology and related studies;0.7523766160011292;RDF507;Social and economic geography;0.7427017688751221;RDF501;Psychology and cognitive sciences;0.5684158205986023
873;#WeFeedYou, and yet...: How are temporary migrant workers' food security, nutrition and health shaped in Quebec's agri-food system - A participatory action research multiple-case study;RDF60;Humanities and the arts;0.232028529047966;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.17582091689109802;RDF605;Other humanities;0.11953655630350113;RDF602;Languages and literature;0.01849331147968769
874;Delinquent or victim? Teenage girls' experiences of child protection intervention due to concerns for sexual exploitation (Education and social work);RDF50;Social sciences;0.43333324790000916;RDF503;Education;0.9860711097717285;RDF505;Law and legal practice;0.7123072147369385;RDF501;Psychology and cognitive sciences;0.5805601477622986
875;Femmes, genre, (im)mobilités et vies précaires : projet de développement partenarial dans une perspective féministe transnationale et décoloniale;RDF50;Social sciences;0.5959678292274475;RDF504;Sociology and related studies;0.4035448431968689;RDF501;Psychology and cognitive sciences;0.3633362054824829;RDF503;Education;0.35832494497299194
876;La cohésion sociale est-elle possible en situation de crises multiples? L'influence des politiques publiques entourant le coronavirus (2019-nCoV) et les préjugés envers les citoyens et citoyennes d'origine chinoise (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF50;Social sciences;0.4899938404560089;RDF506;Political science and policy administration;0.8691325187683105;RDF504;Sociology and related studies;0.6428529620170593;RDF508;Media and communications;0.6317079663276672
877;Coronary angiocrine control of heart regeneration (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.7763774394989014;RDF304;Medical biotechnology;0.982524037361145;RDF301;Basic medicine and life sciences;0.9264369606971741;RDF303;Health sciences;0.8686040043830872
878;Management of public media organizations and society;RDF50;Social sciences;0.39957672357559204;RDF508;Media and communications;0.9994714856147766;RDF504;Sociology and related studies;0.1755734086036682;RDF503;Education;0.09238026291131973
879;Voters' Identities in their Own Words (Political science and public administration);RDF50;Social sciences;0.41373682022094727;RDF506;Political science and policy administration;0.8759993314743042;RDF505;Law and legal practice;0.06973155587911606;RDF508;Media and communications;0.03419705480337143
880;Santé, justice et sécurité au 21e siècle (Philosophy);RDF30;Medical, health and life sciences;0.9707047939300537;RDF304;Medical biotechnology;0.8804184794425964;RDF303;Health sciences;0.8444731831550598;RDF305;Other medical sciences;0.3545447885990143
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.369596928358078;RDF304;Medical biotechnology;0.9808942675590515;RDF303;Health sciences;0.7596268653869629;RDF301;Basic medicine and life sciences;0.5960878729820251
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF10;Natural sciences;0.3261856436729431;RDF106;Biological sciences;0.9921765327453613;RDF107;Other natural sciences;0.3483125865459442;RDF103;Physical sciences;0.04493163898587227
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF50;Social sciences;0.5396981239318848;RDF501;Psychology and cognitive sciences;0.20998559892177582;RDF509;Other social sciences;0.02682293765246868;RDF508;Media and communications;0.017788918688893318
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.7941494584083557;RDF204;Mechanical engineering;0.9982419610023499;RDF202;Industrial, systems and processes engineering;0.8812577128410339;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7245780825614929
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF10;Natural sciences;0.3038370609283447;RDF105;Earth and related environmental sciences;0.9943140745162964;RDF107;Other natural sciences;0.14737102389335632;RDF103;Physical sciences;0.02367817983031273
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.49050000309944153;RDF304;Medical biotechnology;0.9872773289680481;RDF303;Health sciences;0.9791955351829529;RDF302;Clinical medicine;0.6572273969650269
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF50;Social sciences;0.6788482069969177;RDF503;Education;0.755907416343689;RDF501;Psychology and cognitive sciences;0.6162143349647522;RDF505;Law and legal practice;0.5430450439453125
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF10;Natural sciences;0.47214025259017944;RDF106;Biological sciences;0.9992678165435791;RDF102;Computer and information sciences;0.5153912901878357;RDF107;Other natural sciences;0.4820633828639984
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9154539108276367;RDF202;Industrial, systems and processes engineering;0.7117315530776978;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.37159261107444763;RDF208;Environmental engineering and related engineering;0.3406634032726288
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9547540545463562;RDF204;Mechanical engineering;0.9993917942047119;RDF202;Industrial, systems and processes engineering;0.8707622289657593;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8478418588638306
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.4991929531097412;RDF303;Health sciences;0.9916276335716248;RDF302;Clinical medicine;0.02030319534242153;RDF301;Basic medicine and life sciences;0.016882464289665222
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.8346976041793823;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7634837031364441;RDF203;Electrical engineering, computer engineering, and information engineering;0.5724837779998779;RDF212;Other engineering and technologies;0.5215930342674255
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF10;Natural sciences;0.3568558990955353;RDF104;Chemical sciences;0.8379849195480347;RDF106;Biological sciences;0.7156227827072144;RDF107;Other natural sciences;0.05536170303821564
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.9451537132263184;RDF304;Medical biotechnology;0.9627695679664612;RDF303;Health sciences;0.9606390595436096;RDF301;Basic medicine and life sciences;0.07857164740562439
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF30;Medical, health and life sciences;0.313510924577713;RDF304;Medical biotechnology;0.4389054477214813;RDF301;Basic medicine and life sciences;0.3029063642024994;RDF305;Other medical sciences;0.08280853182077408
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF10;Natural sciences;0.3248278498649597;RDF105;Earth and related environmental sciences;0.9855799674987793;RDF107;Other natural sciences;0.2679345905780792;RDF106;Biological sciences;0.0014241792960092425
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.993155837059021;RDF208;Environmental engineering and related engineering;0.8557306528091431;RDF202;Industrial, systems and processes engineering;0.43986764550209045;RDF212;Other engineering and technologies;0.20426250994205475
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.7081612944602966;RDF504;Sociology and related studies;0.9408984780311584;RDF503;Education;0.8661891222000122;RDF501;Psychology and cognitive sciences;0.7299531102180481
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.8819621801376343;RDF503;Education;0.959307074546814;RDF504;Sociology and related studies;0.7352616190910339;RDF507;Social and economic geography;0.32164642214775085
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF30;Medical, health and life sciences;0.6620137691497803;RDF304;Medical biotechnology;0.43860483169555664;RDF301;Basic medicine and life sciences;0.30678659677505493;RDF305;Other medical sciences;0.2179194688796997
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF30;Medical, health and life sciences;0.3409287929534912;RDF304;Medical biotechnology;0.6726543307304382;RDF301;Basic medicine and life sciences;0.49072372913360596;RDF303;Health sciences;0.2034502476453781
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.5765865445137024;RDF503;Education;0.9311814308166504;RDF504;Sociology and related studies;0.4218793213367462;RDF501;Psychology and cognitive sciences;0.22505448758602142
