;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
978;Advanced reagent delivery systems for microfluidics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9948194622993469;RDF205;Chemical engineering;0.9788748025894165;RDF206;Materials engineering and resources engineering;0.012624949216842651;RDF211;Nano-technology;0.008847355842590332
979;Generative models for 3D textures (Computer Science);RDF20-21;Engineering and technology;0.9966126084327698;RDF203;Electrical engineering, computer engineering, and information engineering;0.2230384200811386;RDF212;Other engineering and technologies;0.004468384198844433;RDF206;Materials engineering and resources engineering;0.0010649627074599266
980;The many paths to ecological network inference: reconciling machine learning, empirical data, and ecological knowledge (Evolution and Ecology);RDF10;Natural sciences;0.9517359137535095;RDF105;Earth and related environmental sciences;0.9312127232551575;RDF106;Biological sciences;0.9238675236701965;RDF107;Other natural sciences;0.44794324040412903
981;Social environment and functioning of adolescents born pre-term (Social & Developmental Aspects of Children's & Youth's Health);RDF30;Medical, health and life sciences;0.815750777721405;RDF303;Health sciences;0.9674102067947388;RDF301;Basic medicine and life sciences;0.7300975322723389;RDF305;Other medical sciences;0.07369626313447952
982;Beyond socioeconomic disadvantages: Deepening our understanding of structural inequalities in disparate child protection involvement (Education and social work);RDF50;Social sciences;0.9784862399101257;RDF504;Sociology and related studies;0.6415908336639404;RDF503;Education;0.20212802290916443;RDF507;Social and economic geography;0.12678517401218414
983;Uncovering tumor specific antigens and vulnerabilities in ETP-acute lymphoblastic leukemia;RDF30;Medical, health and life sciences;0.8949298858642578;RDF304;Medical biotechnology;0.9830850958824158;RDF302;Clinical medicine;0.9597620368003845;RDF303;Health sciences;0.9504109621047974
984;Démystifier les mathématiques;RDF20-21;Engineering and technology;0.6677811741828918;RDF206;Materials engineering and resources engineering;0.6460695862770081;RDF212;Other engineering and technologies;0.09301680326461792;RDF202;Industrial, systems and processes engineering;0.051082730293273926
985;Defining interrelationships between brain region-specific structural plasticity and sleep electrophysiology via the integration of sex and learning (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.6877892017364502;RDF304;Medical biotechnology;0.022629201412200928;RDF303;Health sciences;0.005819959565997124;RDF301;Basic medicine and life sciences;0.005384937860071659
986;Becoming an adult in changing times: Struggles and resilience among youth who entered adulthood without a high school diploma (Education and social work);RDF50;Social sciences;0.8107535243034363;RDF503;Education;0.9405717253684998;RDF509;Other social sciences;0.018833130598068237;RDF504;Sociology and related studies;0.008577484637498856
987;The just organization (Business, management and related fields);RDF50;Social sciences;0.3643476366996765;RDF502;Economics and business administration;0.9046505689620972;RDF507;Social and economic geography;0.0015731120947748423;RDF508;Media and communications;0.0005703156930394471
988;Exploring the use of temporal cues for the optimization of speech processing, perception, and comprehension (Mechanical Engineering);RDF20-21;Engineering and technology;0.9970316290855408;RDF204;Mechanical engineering;0.9832144975662231;RDF202;Industrial, systems and processes engineering;0.007815889082849026;RDF206;Materials engineering and resources engineering;0.002757622394710779
989;PICO Search for Dark Matter with Bubble Chambers (Subatomic Physics);RDF20-21;Engineering and technology;0.9891393184661865;RDF212;Other engineering and technologies;0.01186912041157484;RDF211;Nano-technology;0.00985985528677702;RDF203;Electrical engineering, computer engineering, and information engineering;0.00214894930832088
990;Is quantitative research in political science credible? (Political science and public administration);RDF50;Social sciences;0.9958675503730774;RDF506;Political science and policy administration;0.6978148818016052;RDF503;Education;0.01590639166533947;RDF509;Other social sciences;0.00955939944833517
991;The hardening of soft information in financial markets;RDF20-21;Engineering and technology;0.6970734000205994;RDF203;Electrical engineering, computer engineering, and information engineering;0.07477004826068878;RDF206;Materials engineering and resources engineering;0.027585281059145927;RDF212;Other engineering and technologies;0.010902374982833862
992;From micro- to macro-reentries in discrete multiscale mathematical models of atrial tissue (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.4993591904640198;RDF304;Medical biotechnology;0.9643214344978333;RDF305;Other medical sciences;0.882021963596344;RDF301;Basic medicine and life sciences;0.8816149234771729
993;Mapping scientific consensus in the age of misinformation;RDF10;Natural sciences;0.40600740909576416;RDF107;Other natural sciences;0.38876307010650635;RDF105;Earth and related environmental sciences;0.038756195455789566;RDF104;Chemical sciences;0.01971912942826748
994;The role of RGS9 in pancreatic islet function (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6835251450538635;RDF303;Health sciences;0.9833429455757141;RDF304;Medical biotechnology;0.9358173608779907;RDF301;Basic medicine and life sciences;0.9312127232551575
995;La diversité dans les équipes de travail: le rôle des perceptions des membres (Psychology);RDF50;Social sciences;0.37377673387527466;RDF501;Psychology and cognitive sciences;0.7397986054420471;RDF504;Sociology and related studies;0.014842418022453785;RDF503;Education;0.011419614776968956
996;Real-time Control of Decoded Brain Activity Using Artificial Neural Networks (Biological Systems and Functions);RDF20-21;Engineering and technology;0.5393460988998413;RDF207;Medical and biomedical engineering;0.7227227687835693;RDF210;Industrial biotechnology;0.017309095710515976;RDF203;Electrical engineering, computer engineering, and information engineering;0.007815889082849026
997;Conférence internationale et publication « Logement : crises partout, justice nulle part ! ». Coconstruire et mutualiser les savoirs;RDF50;Social sciences;0.7474386096000671;RDF508;Media and communications;0.9648551940917969;RDF502;Economics and business administration;0.6006569266319275;RDF506;Political science and policy administration;0.07949569821357727
998;Verdir les chantiers de construction par l'adoption des comportements écoresponsables : une étude de cas du secteur non résidentiel;RDF20-21;Engineering and technology;0.9273874163627625;RDF212;Other engineering and technologies;0.7545534372329712;RDF202;Industrial, systems and processes engineering;0.5952278971672058;RDF206;Materials engineering and resources engineering;0.2708657681941986
999;Highly Entangled Quantum Matter;RDF20-21;Engineering and technology;0.6047635078430176;RDF212;Other engineering and technologies;0.05108274146914482;RDF206;Materials engineering and resources engineering;0.04177388176321983;RDF203;Electrical engineering, computer engineering, and information engineering;0.008315778337419033
1000;Usinage intelligent des composants d'aéronefs de haute précision (UICAP);RDF20-21;Engineering and technology;0.980675995349884;RDF203;Electrical engineering, computer engineering, and information engineering;0.5477060079574585;RDF211;Nano-technology;0.4287116527557373;RDF212;Other engineering and technologies;0.12635333836078644
1001;Socialness in the Digital Economy: Supporting Meaningful Work through Enterprise Social Media;RDF20-21;Engineering and technology;0.8775792121887207;RDF212;Other engineering and technologies;0.24256430566310883;RDF203;Electrical engineering, computer engineering, and information engineering;0.11716747283935547;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0016484829830005765
1002;Proactive prescription-based fluid management vs usual care in critically ill patients on Kidney Replacement Therapy;RDF30;Medical, health and life sciences;0.9951749444007874;RDF303;Health sciences;0.9912208914756775;RDF302;Clinical medicine;0.9908743500709534;RDF301;Basic medicine and life sciences;0.7786492705345154
1003;Safe and selective anti-parasite therapy targeting ribosome and glycosome function (Pharmaceutical Sciences);RDF30;Medical, health and life sciences;0.9792709350585938;RDF304;Medical biotechnology;0.5992506146430969;RDF301;Basic medicine and life sciences;0.08632347732782364;RDF303;Health sciences;0.049589019268751144
1004;Rational Integration of Molecular and surface interactions for lubricating, adhesive and high penetration soft materials (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9963790774345398;RDF205;Chemical engineering;0.19559408724308014;RDF206;Materials engineering and resources engineering;0.026155618950724602;RDF211;Nano-technology;0.006797532085329294
1005;Comprendre les antécédents et les conséquences d'une gestion algorithmique transparente, juste et habilitante;RDF20-21;Engineering and technology;0.8695945739746094;RDF202;Industrial, systems and processes engineering;0.4700067639350891;RDF212;Other engineering and technologies;0.09009299427270889;RDF203;Electrical engineering, computer engineering, and information engineering;0.038756195455789566
1006;Sustainable Healthy Cities: The Interplay between Urban Interventions, Gentrification, and Population Health (Public, Community & Population Health);RDF50;Social sciences;0.6564368009567261;RDF504;Sociology and related studies;0.14033626019954681;RDF507;Social and economic geography;0.07585817575454712;RDF509;Other social sciences;0.06325051933526993
1007;Regards croisés sur les conditions de travail, les politiques publiques et la résistance: récits de vie de travailleurs et travailleuses pauvres au Canada, en Inde et au Brésil (Sociology, demography and related fields);RDF50;Social sciences;0.9729428887367249;RDF504;Sociology and related studies;0.9805806279182434;RDF507;Social and economic geography;0.9381240010261536;RDF509;Other social sciences;0.15869517624378204
1008;Examining the effectiveness of AI-powered health technology to improve self management of mental health and reduce inequities in mental health care;RDF30;Medical, health and life sciences;0.7198000550270081;RDF303;Health sciences;0.9810219407081604;RDF301;Basic medicine and life sciences;0.7988152503967285;RDF305;Other medical sciences;0.3030094802379608
1009;Probing the Particle Nature of Dark Matter with Strong Gravitational Lensing (Physics);RDF10;Natural sciences;0.8597759008407593;RDF103;Physical sciences;0.99781733751297;RDF107;Other natural sciences;0.0006361912237480283;RDF101;Mathematics and statistics;0.000503335555549711
