;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
877;Coronary angiocrine control of heart regeneration (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.8893539905548096;RDF303;Health sciences;0.8913251757621765;RDF304;Medical biotechnology;0.29399943351745605;RDF301;Basic medicine and life sciences;0.014077545143663883
878;Management of public media organizations and society;RDF50;Social sciences;0.36685240268707275;RDF508;Media and communications;0.8153325915336609;RDF507;Social and economic geography;0.00185717165004462;RDF504;Sociology and related studies;0.0017772152787074447
879;Voters' Identities in their Own Words (Political science and public administration);RDF50;Social sciences;0.3724619746208191;RDF506;Political science and policy administration;0.972491979598999;RDF503;Education;0.0007407727534882724;RDF504;Sociology and related studies;0.0004131431633140892
880;Santé, justice et sécurité au 21e siècle (Philosophy);RDF60;Humanities and the arts;0.3986426293849945;RDF603;Philosophy;0.9935055375099182;RDF605;Other humanities;0.0019014996942132711;RDF602;Languages and literature;0.0004947225097566843
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.6386940479278564;RDF303;Health sciences;0.25406935811042786;RDF302;Clinical medicine;0.2115609347820282;RDF301;Basic medicine and life sciences;0.06816788017749786
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF10;Natural sciences;0.4730638265609741;RDF107;Other natural sciences;0.8260375261306763;RDF106;Biological sciences;0.7997217178344727;RDF105;Earth and related environmental sciences;0.011413967236876488
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF50;Social sciences;0.4154415726661682;RDF501;Psychology and cognitive sciences;0.1410474181175232;RDF509;Other social sciences;0.02812294289469719;RDF508;Media and communications;0.008390286937355995
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.8699289560317993;RDF204;Mechanical engineering;0.9943076372146606;RDF202;Industrial, systems and processes engineering;0.00034575711470097303;RDF212;Other engineering and technologies;0.00013909232802689075
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF50;Social sciences;0.2618965804576874;RDF509;Other social sciences;0.01165939774364233;RDF503;Education;0.00031684982241131365;RDF507;Social and economic geography;0.0002573183737695217
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.7848790884017944;RDF302;Clinical medicine;0.9857335686683655;RDF303;Health sciences;0.9340810179710388;RDF301;Basic medicine and life sciences;0.11012774705886841
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF50;Social sciences;0.48191630840301514;RDF509;Other social sciences;0.0318637453019619;RDF504;Sociology and related studies;0.02623969502747059;RDF506;Political science and policy administration;0.00882742740213871
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5686426758766174;RDF301;Basic medicine and life sciences;0.082978256046772;RDF304;Medical biotechnology;0.04430875927209854;RDF303;Health sciences;0.007384471595287323
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9478482007980347;RDF202;Industrial, systems and processes engineering;0.5406036376953125;RDF210;Industrial biotechnology;0.016153957694768906;RDF211;Nano-technology;0.005033181514590979
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9702115654945374;RDF204;Mechanical engineering;0.9947386980056763;RDF211;Nano-technology;0.0017208193894475698;RDF202;Industrial, systems and processes engineering;0.0007665267330594361
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.7808785438537598;RDF303;Health sciences;0.9589143395423889;RDF302;Clinical medicine;0.06715325266122818;RDF301;Basic medicine and life sciences;0.0016097779152914882
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.5909997820854187;RDF203;Electrical engineering, computer engineering, and information engineering;0.016463754698634148;RDF212;Other engineering and technologies;0.00045251756091602147;RDF211;Nano-technology;0.0002580108994152397
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF10;Natural sciences;0.25902870297431946;RDF104;Chemical sciences;0.9805764555931091;RDF106;Biological sciences;0.013307523913681507;RDF105;Earth and related environmental sciences;0.0003527677617967129
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.8484603762626648;RDF303;Health sciences;0.8849849104881287;RDF304;Medical biotechnology;0.05368363857269287;RDF305;Other medical sciences;0.002531263045966625
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF30;Medical, health and life sciences;0.4168179929256439;RDF303;Health sciences;0.9674216508865356;RDF302;Clinical medicine;0.6572420597076416;RDF304;Medical biotechnology;0.5350428223609924
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF50;Social sciences;0.27985599637031555;RDF509;Other social sciences;0.009090249426662922;RDF507;Social and economic geography;0.004106263630092144;RDF503;Education;0.0004413819406181574
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9804052710533142;RDF202;Industrial, systems and processes engineering;0.8134604692459106;RDF212;Other engineering and technologies;0.005882930010557175;RDF208;Environmental engineering and related engineering;0.0017553586512804031
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.4887387454509735;RDF503;Education;0.8648297190666199;RDF509;Other social sciences;0.0014376932522282004;RDF507;Social and economic geography;0.0004934407188557088
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.8370498418807983;RDF503;Education;0.991848886013031;RDF504;Sociology and related studies;0.01872948184609413;RDF509;Other social sciences;0.0008433670736849308
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF30;Medical, health and life sciences;0.570248544216156;RDF304;Medical biotechnology;0.08860472589731216;RDF303;Health sciences;0.08606814593076706;RDF305;Other medical sciences;0.01747767999768257
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF30;Medical, health and life sciences;0.5807215571403503;RDF304;Medical biotechnology;0.4586024582386017;RDF301;Basic medicine and life sciences;0.3674032688140869;RDF303;Health sciences;0.26731935143470764
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.7804169654846191;RDF503;Education;0.9621992111206055;RDF504;Sociology and related studies;0.022175800055265427;RDF509;Other social sciences;0.0016949428245425224
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF50;Social sciences;0.33245426416397095;RDF506;Political science and policy administration;0.058367032557725906;RDF509;Other social sciences;0.007074704859405756;RDF504;Sociology and related studies;0.004966412670910358
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF10;Natural sciences;0.3955220580101013;RDF106;Biological sciences;0.9833312034606934;RDF107;Other natural sciences;0.00045234852586872876;RDF105;Earth and related environmental sciences;0.00021909170027356595
905;Representation Learning for Lifelong Learning (Computer Science);RDF20-21;Engineering and technology;0.2929440438747406;RDF203;Electrical engineering, computer engineering, and information engineering;0.02631935477256775;RDF211;Nano-technology;0.0007950316648930311;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00047702848678454757
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.4693637788295746;RDF202;Industrial, systems and processes engineering;0.4188987910747528;RDF206;Materials engineering and resources engineering;0.3677624762058258;RDF208;Environmental engineering and related engineering;0.3188943862915039
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF10;Natural sciences;0.7553992867469788;RDF106;Biological sciences;0.9072940349578857;RDF107;Other natural sciences;0.006174779962748289;RDF104;Chemical sciences;0.0024665757082402706
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF20-21;Engineering and technology;0.2925228178501129;RDF211;Nano-technology;0.47636768221855164;RDF212;Other engineering and technologies;0.0006529910606332123;RDF210;Industrial biotechnology;0.00012999286991544068
