;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
836;Leveraging high-volume data to characterize age and individual-specific vital signs and to develop novel geriatric vital signs that optimally predict clinical outcomes in older adults;RDF30;Medical, health and life sciences;0.7221085429191589;RDF303;Health sciences;0.5539879202842712;RDF302;Clinical medicine;0.502685546875;RDF301;Basic medicine and life sciences;0.13050688803195953
837;Interactions between cortical stimulation and prefrontal population dynamics (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF10;Natural sciences;0.5903512239456177;RDF107;Other natural sciences;0.02539546974003315;RDF103;Physical sciences;0.0007279068231582642;RDF106;Biological sciences;0.0002152792294509709
838;Coupled Aquatic Biogeochemical Cycles in the Anthropocene (Evolution and Ecology);RDF10;Natural sciences;0.8372932076454163;RDF105;Earth and related environmental sciences;0.9829874038696289;RDF106;Biological sciences;0.24972158670425415;RDF107;Other natural sciences;0.020215967670083046
839;Electrically and Optically Active Nanostructures and Interfaces (Chemistry);RDF20-21;Engineering and technology;0.6511872410774231;RDF211;Nano-technology;0.9742884039878845;RDF203;Electrical engineering, computer engineering, and information engineering;0.06693420559167862;RDF205;Chemical engineering;0.03649376705288887
840;Performance mécanique à long terme des assemblages collés et boulonnés;RDF60;Humanities and the arts;0.30841171741485596;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.06512754410505295;RDF605;Other humanities;0.062088899314403534;RDF601;History, archaeology and related studies;0.016705095767974854
841;Optimization models and algorithms for complex production planning problems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9775958061218262;RDF202;Industrial, systems and processes engineering;0.42570966482162476;RDF210;Industrial biotechnology;0.021445604041218758;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.007518718019127846
842;Development of an accessible integrated computational protein design software suite (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4276818335056305;RDF210;Industrial biotechnology;0.497314453125;RDF203;Electrical engineering, computer engineering, and information engineering;0.04023794084787369;RDF209;Environmental biotechnology;0.03521113842725754
843;Social economy embedding circular economy: theory, practice and potential;RDF50;Social sciences;0.4154261350631714;RDF504;Sociology and related studies;0.9167081117630005;RDF507;Social and economic geography;0.0032730649691075087;RDF509;Other social sciences;0.002693914109840989
844;Complex genetics of hypertrophic cardiomyopathy: Towards an integration of polygenic risk in clinical care (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.9100037217140198;RDF302;Clinical medicine;0.7812889218330383;RDF303;Health sciences;0.5873663425445557;RDF301;Basic medicine and life sciences;0.015483986586332321
845;MERMAIDS: Multichannel ERbium-yeterbiuM AmplIfied high power combiner Devices for Space communications;RDF20-21;Engineering and technology;0.901088535785675;RDF206;Materials engineering and resources engineering;0.0845683291554451;RDF212;Other engineering and technologies;0.08042966574430466;RDF203;Electrical engineering, computer engineering, and information engineering;0.0762011930346489
846;Medium Chain Triglycerides and Ketogenesis (Biological Systems and Functions);RDF10;Natural sciences;0.7018929719924927;RDF106;Biological sciences;0.9174507260322571;RDF107;Other natural sciences;0.006930671166628599;RDF104;Chemical sciences;0.0005062919808551669
847;Impact of Vitamin C on the Reduction of Opioid Consumption After an Emergency Department Visit for Acute Musculoskeletal Pain: A Double-Blind Randomized Control Trial;RDF30;Medical, health and life sciences;0.7797133326530457;RDF302;Clinical medicine;0.9748451709747314;RDF303;Health sciences;0.9031234383583069;RDF301;Basic medicine and life sciences;0.8072327971458435
848;Towards organs-on-paper: building smart paper chips for modern biomedical research;RDF30;Medical, health and life sciences;0.6309584975242615;RDF303;Health sciences;0.9122017621994019;RDF301;Basic medicine and life sciences;0.7967574000358582;RDF304;Medical biotechnology;0.5830846428871155
849;Ultrafast Functional Ultrasound Imaging of the Brain (Genes, Cells and Molecules);RDF10;Natural sciences;0.6256670951843262;RDF106;Biological sciences;0.25372228026390076;RDF103;Physical sciences;0.01540972851216793;RDF107;Other natural sciences;0.0030515100806951523
850;Les trajectoires professionnelles des policiers du Québec : phase 2 (Law and criminology);RDF50;Social sciences;0.3513723313808441;RDF505;Law and legal practice;0.6512717008590698;RDF504;Sociology and related studies;0.002850455464795232;RDF509;Other social sciences;0.0020387873519212008
851;Redefining blood pressure: How novel views of the arterial tree can lead to better cardiovascular risk stratification (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8427975177764893;RDF302;Clinical medicine;0.7351428270339966;RDF303;Health sciences;0.43780282139778137;RDF301;Basic medicine and life sciences;0.14553990960121155
852;Reducing the burden of hypoglycemia for persons living with type 1 diabetes;RDF30;Medical, health and life sciences;0.5566809773445129;RDF302;Clinical medicine;0.8971334099769592;RDF301;Basic medicine and life sciences;0.6297745704650879;RDF303;Health sciences;0.5355842709541321
853;The energy-based and feature tracking motion systems and their interactions (Biological Systems and Functions);RDF10;Natural sciences;0.40265899896621704;RDF106;Biological sciences;0.024798160418868065;RDF107;Other natural sciences;0.004709206055849791;RDF105;Earth and related environmental sciences;0.0008312097052112222
854;Adoptive transfers of in vitro differentiated plasmacytoid dendritic cells to prevent acute lymphoblastic leukemia relapse: mechanisms and biomarkers of sensitivity (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.7296510338783264;RDF302;Clinical medicine;0.9490118622779846;RDF304;Medical biotechnology;0.9474539756774902;RDF301;Basic medicine and life sciences;0.9345147609710693
855;Replacement and upgrade of the Optical and Infrared Cameras for Observatoire du Mont-Mégantic (Physics);RDF20-21;Engineering and technology;0.7433325052261353;RDF212;Other engineering and technologies;0.29786550998687744;RDF211;Nano-technology;0.1061566025018692;RDF204;Mechanical engineering;0.008461998775601387
856;Stochastic Discount Factors, Risk Factors and Performance Evaluation (Economics);RDF50;Social sciences;0.25242453813552856;RDF502;Economics and business administration;0.030646776780486107;RDF509;Other social sciences;0.0007336116395890713;RDF505;Law and legal practice;0.0006000071880407631
857;Precision digital twin of production machines for sustained high accuracy and traceable part conformity;RDF20-21;Engineering and technology;0.8846781253814697;RDF204;Mechanical engineering;0.2563662827014923;RDF202;Industrial, systems and processes engineering;0.11190672218799591;RDF207;Medical and biomedical engineering;0.01657724939286709
858;Non-line-of-sight Imaging for Advanced Automotive Sensing;RDF20-21;Engineering and technology;0.7308525443077087;RDF203;Electrical engineering, computer engineering, and information engineering;0.0033700461499392986;RDF212;Other engineering and technologies;0.003266699379310012;RDF211;Nano-technology;0.0022783309686928988
859;Le nouvel électeur économique (Political science and public administration);RDF50;Social sciences;0.515723466873169;RDF506;Political science and policy administration;0.9665370583534241;RDF502;Economics and business administration;0.02838212437927723;RDF509;Other social sciences;0.00982179306447506
860;CB1 receptors regulate NMJ denervation and repair (Systems & Circuits Neurosciences);RDF30;Medical, health and life sciences;0.4173854887485504;RDF301;Basic medicine and life sciences;0.062388136982917786;RDF304;Medical biotechnology;0.05037733167409897;RDF302;Clinical medicine;0.020274080336093903
861;Influence of Lipid Matrix on Ion Channel Oligomerization and Function (Chemistry);RDF10;Natural sciences;0.8326162099838257;RDF104;Chemical sciences;0.9501340985298157;RDF105;Earth and related environmental sciences;0.1448732167482376;RDF107;Other natural sciences;0.004174367059022188
862;Composition musicale immersive et développement de trajectoires 3D, basées sur l'analyse perceptive (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9212242364883423;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.25833767652511597;RDF605;Other humanities;0.0007166297291405499;RDF603;Philosophy;0.00015296379569917917
863;Valorisation des données d'exécution de projets (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9825822710990906;RDF202;Industrial, systems and processes engineering;0.6890555620193481;RDF210;Industrial biotechnology;0.11838509142398834;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04940524324774742
864;Innovative Steel Braced Frame Systems for Tall Buildings in Seismic Active Regions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.992932915687561;RDF202;Industrial, systems and processes engineering;0.3736400902271271;RDF212;Other engineering and technologies;0.01354519184678793;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.002153141424059868
865;Multiscale modelling of aircraft and rocket emissions using high-fidelity numerical simulations and machine learning;RDF20-21;Engineering and technology;0.8663042783737183;RDF212;Other engineering and technologies;0.016277460381388664;RDF203;Electrical engineering, computer engineering, and information engineering;0.008950711227953434;RDF204;Mechanical engineering;0.0026730059180408716
866;Coronavirus Crisis Competence Among Sexual and Gender Minorities (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.7573469281196594;RDF303;Health sciences;0.08905767649412155;RDF302;Clinical medicine;0.004494525026530027;RDF301;Basic medicine and life sciences;0.0022343622986227274
867;From Alterlife to Alterfutures: Contemporary Asian Women's Environmental Moving-Image Arts (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.9945546984672546;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.45956116914749146;RDF605;Other humanities;0.2533988356590271;RDF601;History, archaeology and related studies;0.001863928628154099
