;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF10;Natural sciences;0.6352489590644836;RDF106;Biological sciences;0.9975465536117554;RDF107;Other natural sciences;0.3839299976825714;RDF104;Chemical sciences;0.001664633397012949
905;Representation Learning for Lifelong Learning (Computer Science);RDF20-21;Engineering and technology;0.958453357219696;RDF203;Electrical engineering, computer engineering, and information engineering;0.7746686339378357;RDF212;Other engineering and technologies;0.13189834356307983;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.002565864473581314
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.48866891860961914;RDF212;Other engineering and technologies;0.20858165621757507;RDF202;Industrial, systems and processes engineering;0.11747085303068161;RDF203;Electrical engineering, computer engineering, and information engineering;0.10608711838722229
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF10;Natural sciences;0.9125967621803284;RDF106;Biological sciences;0.9913223385810852;RDF107;Other natural sciences;0.17349815368652344;RDF104;Chemical sciences;0.012722709216177464
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF20-21;Engineering and technology;0.538854718208313;RDF211;Nano-technology;0.07075197249650955;RDF212;Other engineering and technologies;0.023689471185207367;RDF203;Electrical engineering, computer engineering, and information engineering;0.006413163151592016
909;The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity (Behavioural Sciences);RDF30;Medical, health and life sciences;0.8123202919960022;RDF303;Health sciences;0.9542227387428284;RDF301;Basic medicine and life sciences;0.2543700039386749;RDF305;Other medical sciences;0.10475174337625504
910;De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?;RDF50;Social sciences;0.7125071287155151;RDF504;Sociology and related studies;0.8082942962646484;RDF507;Social and economic geography;0.6387225985527039;RDF506;Political science and policy administration;0.395659476518631
911;Environmental fate of emerging contaminants (Geosciences);RDF10;Natural sciences;0.9840214252471924;RDF105;Earth and related environmental sciences;0.9951421022415161;RDF107;Other natural sciences;0.12023206055164337;RDF104;Chemical sciences;0.01061142235994339
912;Du disque à l'oeuvre. Musique, arts visuels, cinéma;RDF60;Humanities and the arts;0.9914078116416931;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.20609398186206818;RDF605;Other humanities;0.02931223064661026;RDF603;Philosophy;0.0002879764651879668
913;Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.8260319828987122;RDF106;Biological sciences;0.9741657972335815;RDF107;Other natural sciences;0.15700756013393402;RDF104;Chemical sciences;0.034100424498319626
914;Computational Methods for Verification and Validation with Applications in Mechanics (Mechanical Engineering);RDF20-21;Engineering and technology;0.9929366111755371;RDF204;Mechanical engineering;0.9985786080360413;RDF206;Materials engineering and resources engineering;0.11221037805080414;RDF212;Other engineering and technologies;0.08532741665840149
915;Inter-cellular causality in the formation and degradation of the vascular glycocalyx;RDF10;Natural sciences;0.8424126505851746;RDF106;Biological sciences;0.9367493987083435;RDF107;Other natural sciences;0.20094940066337585;RDF104;Chemical sciences;0.024703869596123695
916;L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature (Geography, urban planning and related fields);RDF10;Natural sciences;0.8650063872337341;RDF105;Earth and related environmental sciences;0.9810037612915039;RDF107;Other natural sciences;0.5638283491134644;RDF106;Biological sciences;0.022672438994050026
917;An optimization framework for comparative, multi-species studies of visual systems (Biological Systems and Functions);RDF10;Natural sciences;0.7352578043937683;RDF106;Biological sciences;0.9937465786933899;RDF107;Other natural sciences;0.247214213013649;RDF101;Mathematics and statistics;0.014268191531300545
918;A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.8882843255996704;RDF303;Health sciences;0.9936116933822632;RDF302;Clinical medicine;0.1114344447851181;RDF305;Other medical sciences;0.10980119556188583
919;Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip) (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9635932445526123;RDF303;Health sciences;0.9929609894752502;RDF302;Clinical medicine;0.9138304591178894;RDF304;Medical biotechnology;0.10818894952535629
920;Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis (Chemistry);RDF20-21;Engineering and technology;0.6987631320953369;RDF205;Chemical engineering;0.9690324664115906;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05850701034069061;RDF212;Other engineering and technologies;0.04455598443746567
921;CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES? (Genes, Cells and Molecules);RDF10;Natural sciences;0.7561618089675903;RDF106;Biological sciences;0.9966102242469788;RDF107;Other natural sciences;0.45754384994506836;RDF104;Chemical sciences;0.06773145496845245
922;Agrégateur numérique de paysages urbains;RDF20-21;Engineering and technology;0.8623760938644409;RDF212;Other engineering and technologies;0.6890963912010193;RDF203;Electrical engineering, computer engineering, and information engineering;0.48189571499824524;RDF208;Environmental engineering and related engineering;0.032009802758693695
923;Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.6510648727416992;RDF303;Health sciences;0.8279672861099243;RDF304;Medical biotechnology;0.26650041341781616;RDF305;Other medical sciences;0.17681370675563812
924;Biosecurity 2.0 for the modern Canadian dairy farm (Biological Systems and Functions);RDF10;Natural sciences;0.632756233215332;RDF106;Biological sciences;0.996726930141449;RDF107;Other natural sciences;0.2763974666595459;RDF105;Earth and related environmental sciences;0.048496004194021225
925;Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers (Psychology, linguistics and translation);RDF50;Social sciences;0.9628818035125732;RDF503;Education;0.9584988951683044;RDF509;Other social sciences;0.428158700466156;RDF504;Sociology and related studies;0.14408862590789795
926;Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin (Literature);RDF60;Humanities and the arts;0.8450176119804382;RDF602;Languages and literature;0.9741904139518738;RDF605;Other humanities;0.42199841141700745;RDF603;Philosophy;0.31885620951652527
927;Non-releasing alginate hydrogels for analyte sensing and detoxification (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8306710720062256;RDF205;Chemical engineering;0.9498092532157898;RDF210;Industrial biotechnology;0.16438227891921997;RDF209;Environmental biotechnology;0.0626743733882904
928;Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data (Sociology, demography and related fields);RDF50;Social sciences;0.9414412975311279;RDF504;Sociology and related studies;0.9734686613082886;RDF509;Other social sciences;0.17895588278770447;RDF507;Social and economic geography;0.15412120521068573
929;The impact of biological sex on the brain language network (Biological Systems and Functions);RDF10;Natural sciences;0.6483628153800964;RDF106;Biological sciences;0.9974737763404846;RDF107;Other natural sciences;0.14940722286701202;RDF104;Chemical sciences;0.0012184161460027099
930;Tracking the beat of music: Mechanisms underpinning inter-individual differences and effects on rhythm learning (Biological Systems and Functions);RDF10;Natural sciences;0.8093843460083008;RDF106;Biological sciences;0.9591542482376099;RDF107;Other natural sciences;0.422608882188797;RDF101;Mathematics and statistics;0.015921683982014656
931;The role of rhythm in the development of speech perception and production (Biological Systems and Functions);RDF10;Natural sciences;0.7996410727500916;RDF106;Biological sciences;0.9720190167427063;RDF107;Other natural sciences;0.4768308699131012;RDF105;Earth and related environmental sciences;0.0023596605751663446
932;Development of an Intelligent Design Support Tool for Integrated Design of Multidomain Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9972658753395081;RDF204;Mechanical engineering;0.9985590577125549;RDF206;Materials engineering and resources engineering;0.83561772108078;RDF212;Other engineering and technologies;0.065306156873703
933;Dynamiques socioreligieuses, laïcité et espaces municipaux québécois (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9937936067581177;RDF504;Sociology and related studies;0.9942026138305664;RDF509;Other social sciences;0.6360422968864441;RDF507;Social and economic geography;0.04646466299891472
934;Optimization and Planning Models for more Sustainable Agrifood Logistics;RDF40;Agricultural and veterinary sciences;0.7315618395805359;RDF401;Agriculture, forestry, and fisheries;0.9931095838546753;RDF402;Animal and dairy sciences;0.8804891705513;RDF404;Agricultural biotechnology and food sciences;0.8224031329154968
935;Men's migration, social support, and women's health and well-being in three diverse contexts (Sociology, demography and related fields);RDF50;Social sciences;0.9435719847679138;RDF504;Sociology and related studies;0.8668104410171509;RDF507;Social and economic geography;0.3856927454471588;RDF509;Other social sciences;0.3045068085193634
