;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
980;The many paths to ecological network inference: reconciling machine learning, empirical data, and ecological knowledge (Evolution and Ecology);RDF10;Natural sciences;0.642281711101532;RDF102;Computer and information sciences;0.6354964971542358;RDF105;Earth and related environmental sciences;0.175186425447464;RDF106;Biological sciences;0.025471001863479614
981;Social environment and functioning of adolescents born pre-term (Social & Developmental Aspects of Children's & Youth's Health);RDF50;Social sciences;0.3449781835079193;RDF501;Psychology and cognitive sciences;0.18868453800678253;RDF504;Sociology and related studies;0.16436246037483215;RDF509;Other social sciences;0.06943940371274948
982;Beyond socioeconomic disadvantages: Deepening our understanding of structural inequalities in disparate child protection involvement (Education and social work);RDF50;Social sciences;0.24197199940681458;RDF503;Education;0.7806703448295593;RDF504;Sociology and related studies;0.03839976340532303;RDF507;Social and economic geography;0.000874056713655591
983;Uncovering tumor specific antigens and vulnerabilities in ETP-acute lymphoblastic leukemia;RDF10;Natural sciences;0.5671193599700928;RDF106;Biological sciences;0.9828398823738098;RDF107;Other natural sciences;0.1794218122959137;RDF104;Chemical sciences;0.008467370644211769
984;Démystifier les mathématiques;RDF20-21;Engineering and technology;0.6273720264434814;RDF202;Industrial, systems and processes engineering;0.07788246124982834;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0013614683412015438;RDF203;Electrical engineering, computer engineering, and information engineering;0.000842631736304611
985;Defining interrelationships between brain region-specific structural plasticity and sleep electrophysiology via the integration of sex and learning (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF10;Natural sciences;0.40931084752082825;RDF106;Biological sciences;0.005702307913452387;RDF107;Other natural sciences;0.0006015846156515181;RDF103;Physical sciences;8.894254278857261e-05
986;Becoming an adult in changing times: Struggles and resilience among youth who entered adulthood without a high school diploma (Education and social work);RDF50;Social sciences;0.6663109064102173;RDF503;Education;0.9138156175613403;RDF504;Sociology and related studies;0.26704853773117065;RDF509;Other social sciences;0.0021540289744734764
987;The just organization (Business, management and related fields);RDF10;Natural sciences;0.20314964652061462;RDF101;Mathematics and statistics;0.000126792278024368;RDF104;Chemical sciences;0.00010606357682263479;RDF102;Computer and information sciences;0.00010153297625947744
988;Exploring the use of temporal cues for the optimization of speech processing, perception, and comprehension (Mechanical Engineering);RDF20-21;Engineering and technology;0.9923103451728821;RDF204;Mechanical engineering;0.9995723962783813;RDF212;Other engineering and technologies;0.10103939473628998;RDF202;Industrial, systems and processes engineering;0.010343492031097412
989;PICO Search for Dark Matter with Bubble Chambers (Subatomic Physics);RDF10;Natural sciences;0.5009199976921082;RDF103;Physical sciences;0.9912503361701965;RDF107;Other natural sciences;0.17570187151432037;RDF104;Chemical sciences;6.0005932027706876e-05
990;Is quantitative research in political science credible? (Political science and public administration);RDF50;Social sciences;0.7558849453926086;RDF506;Political science and policy administration;0.9969813823699951;RDF509;Other social sciences;0.07008762657642365;RDF504;Sociology and related studies;0.0004966126289218664
991;The hardening of soft information in financial markets;RDF20-21;Engineering and technology;0.4352404475212097;RDF203;Electrical engineering, computer engineering, and information engineering;0.13669314980506897;RDF212;Other engineering and technologies;0.03632880747318268;RDF211;Nano-technology;0.001667680568061769
992;From micro- to macro-reentries in discrete multiscale mathematical models of atrial tissue (Genes, Cells and Molecules);RDF10;Natural sciences;0.4221513867378235;RDF106;Biological sciences;0.8132538795471191;RDF103;Physical sciences;0.7003747224807739;RDF101;Mathematics and statistics;0.5108646750450134
993;Mapping scientific consensus in the age of misinformation;RDF10;Natural sciences;0.5643717646598816;RDF103;Physical sciences;0.8002693057060242;RDF106;Biological sciences;0.7297481894493103;RDF101;Mathematics and statistics;0.7247242331504822
994;The role of RGS9 in pancreatic islet function (Biological Systems and Functions);RDF10;Natural sciences;0.5459817051887512;RDF106;Biological sciences;0.8472657799720764;RDF107;Other natural sciences;0.01684754714369774;RDF105;Earth and related environmental sciences;0.00013504127855412662
995;La diversité dans les équipes de travail: le rôle des perceptions des membres (Psychology);RDF50;Social sciences;0.8311502933502197;RDF501;Psychology and cognitive sciences;0.8953199982643127;RDF509;Other social sciences;0.5834742784500122;RDF503;Education;0.009722682647407055
996;Real-time Control of Decoded Brain Activity Using Artificial Neural Networks (Biological Systems and Functions);RDF20-21;Engineering and technology;0.4868505001068115;RDF207;Medical and biomedical engineering;0.5100979208946228;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.19374874234199524;RDF212;Other engineering and technologies;0.12758171558380127
997;Conférence internationale et publication « Logement : crises partout, justice nulle part ! ». Coconstruire et mutualiser les savoirs;RDF60;Humanities and the arts;0.3086628019809723;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6149864792823792;RDF605;Other humanities;0.5247673392295837;RDF601;History, archaeology and related studies;0.47598928213119507
998;Verdir les chantiers de construction par l'adoption des comportements écoresponsables : une étude de cas du secteur non résidentiel;RDF20-21;Engineering and technology;0.6118667125701904;RDF208;Environmental engineering and related engineering;0.8933724761009216;RDF212;Other engineering and technologies;0.7452598214149475;RDF202;Industrial, systems and processes engineering;0.5746480822563171
999;Highly Entangled Quantum Matter;RDF10;Natural sciences;0.7295122742652893;RDF103;Physical sciences;0.7629122138023376;RDF107;Other natural sciences;0.28483685851097107;RDF104;Chemical sciences;0.01840059831738472
1000;Usinage intelligent des composants d'aéronefs de haute précision (UICAP);RDF20-21;Engineering and technology;0.9814400672912598;RDF208;Environmental engineering and related engineering;0.6727296710014343;RDF204;Mechanical engineering;0.6714105010032654;RDF202;Industrial, systems and processes engineering;0.33865782618522644
1001;Socialness in the Digital Economy: Supporting Meaningful Work through Enterprise Social Media;RDF50;Social sciences;0.4540555477142334;RDF508;Media and communications;0.9951921701431274;RDF504;Sociology and related studies;0.7314824461936951;RDF502;Economics and business administration;0.4662097096443176
1002;Proactive prescription-based fluid management vs usual care in critically ill patients on Kidney Replacement Therapy;RDF30;Medical, health and life sciences;0.6021375060081482;RDF302;Clinical medicine;0.9904364943504333;RDF303;Health sciences;0.6031574606895447;RDF301;Basic medicine and life sciences;0.5395641922950745
1003;Safe and selective anti-parasite therapy targeting ribosome and glycosome function (Pharmaceutical Sciences);RDF30;Medical, health and life sciences;0.7338353991508484;RDF304;Medical biotechnology;0.9984225630760193;RDF302;Clinical medicine;0.012975628487765789;RDF303;Health sciences;0.0065247006714344025
1004;Rational Integration of Molecular and surface interactions for lubricating, adhesive and high penetration soft materials (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9933743476867676;RDF205;Chemical engineering;0.9950993657112122;RDF206;Materials engineering and resources engineering;0.5883291959762573;RDF211;Nano-technology;0.09382061660289764
1005;Comprendre les antécédents et les conséquences d'une gestion algorithmique transparente, juste et habilitante;RDF20-21;Engineering and technology;0.5933792591094971;RDF202;Industrial, systems and processes engineering;0.5190050601959229;RDF208;Environmental engineering and related engineering;0.2910984456539154;RDF203;Electrical engineering, computer engineering, and information engineering;0.2815752923488617
1006;Sustainable Healthy Cities: The Interplay between Urban Interventions, Gentrification, and Population Health (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.37493976950645447;RDF303;Health sciences;0.0013209348544478416;RDF305;Other medical sciences;9.926350321620703e-05;RDF304;Medical biotechnology;3.8390204281313345e-05
1007;Regards croisés sur les conditions de travail, les politiques publiques et la résistance: récits de vie de travailleurs et travailleuses pauvres au Canada, en Inde et au Brésil (Sociology, demography and related fields);RDF50;Social sciences;0.795822262763977;RDF504;Sociology and related studies;0.9973521828651428;RDF507;Social and economic geography;0.14330238103866577;RDF509;Other social sciences;0.05767979100346565
1008;Examining the effectiveness of AI-powered health technology to improve self management of mental health and reduce inequities in mental health care;RDF30;Medical, health and life sciences;0.3531283438205719;RDF304;Medical biotechnology;0.3665210008621216;RDF303;Health sciences;0.16574503481388092;RDF302;Clinical medicine;0.0035226475447416306
1009;Probing the Particle Nature of Dark Matter with Strong Gravitational Lensing (Physics);RDF10;Natural sciences;0.3126288056373596;RDF103;Physical sciences;0.9964818358421326;RDF107;Other natural sciences;0.0798763632774353;RDF104;Chemical sciences;1.95060911210021e-05
1010;Large reductions in arterial CARbon dioxide and development of acute Brain Injury in invasively mechanically ventilated patients with acute respiratory failure (CARBI);RDF30;Medical, health and life sciences;0.5655580163002014;RDF301;Basic medicine and life sciences;0.04155072569847107;RDF302;Clinical medicine;0.029871558770537376;RDF304;Medical biotechnology;0.0030497813131660223
1011;Investigating Intercommunications of Glioblastoma with Brain Microenvironment using 3D Organoid (Genes, Cells and Molecules);RDF10;Natural sciences;0.5418049693107605;RDF106;Biological sciences;0.9600335955619812;RDF103;Physical sciences;0.3598853349685669;RDF107;Other natural sciences;0.21071673929691315
1012;Autonomous Deep Learning for AI (Computer Science);RDF20-21;Engineering and technology;0.6735532283782959;RDF212;Other engineering and technologies;0.055461350828409195;RDF203;Electrical engineering, computer engineering, and information engineering;0.0007759641739539802;RDF202;Industrial, systems and processes engineering;4.196307418169454e-05
1013;Supply Chain Analytics under Disruptive Uncertainty (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9964728951454163;RDF202;Industrial, systems and processes engineering;0.7054110765457153;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.11093207448720932;RDF212;Other engineering and technologies;0.005754438228905201
