;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
974;Interpretable Decision Processes in Data-Driven Supply Chains;RDF20-21;Engineering and technology;0.6743520498275757;RDF202;Industrial, systems and processes engineering;0.5936764478683472;RDF212;Other engineering and technologies;0.023712068796157837;RDF203;Electrical engineering, computer engineering, and information engineering;0.02124669775366783
975;Central control of energy homeostasis by neuronal adipose triglyceride lipase (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8870397210121155;RDF303;Health sciences;0.9591160416603088;RDF301;Basic medicine and life sciences;0.5527641773223877;RDF302;Clinical medicine;0.47087347507476807
976;Les cybryontes et l'anthropocène: Des conditions de possibilité de nouvelles symbioses (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.394729882478714;RDF601;History, archaeology and related studies;0.4358789920806885;RDF605;Other humanities;0.098338782787323;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.07654563337564468
977;L'Insécurité au Sahel et ses Effets sur l'Accès des Services de Santé (ISEASS);RDF30;Medical, health and life sciences;0.4714093506336212;RDF303;Health sciences;0.521577775478363;RDF305;Other medical sciences;0.09687653928995132;RDF301;Basic medicine and life sciences;0.05893883481621742
978;Advanced reagent delivery systems for microfluidics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9378666877746582;RDF205;Chemical engineering;0.7950620651245117;RDF206;Materials engineering and resources engineering;0.12415990233421326;RDF212;Other engineering and technologies;0.0939270406961441
979;Generative models for 3D textures (Computer Science);RDF20-21;Engineering and technology;0.9219648838043213;RDF203;Electrical engineering, computer engineering, and information engineering;0.6936026811599731;RDF212;Other engineering and technologies;0.04099902883172035;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.007815889082849026
980;The many paths to ecological network inference: reconciling machine learning, empirical data, and ecological knowledge (Evolution and Ecology);RDF20-21;Engineering and technology;0.5477834343910217;RDF208;Environmental engineering and related engineering;0.3251990079879761;RDF212;Other engineering and technologies;0.12415988743305206;RDF203;Electrical engineering, computer engineering, and information engineering;0.09442688524723053
981;Social environment and functioning of adolescents born pre-term (Social & Developmental Aspects of Children's & Youth's Health);RDF30;Medical, health and life sciences;0.6526809334754944;RDF303;Health sciences;0.9497626423835754;RDF301;Basic medicine and life sciences;0.3387877345085144;RDF305;Other medical sciences;0.1350608617067337
982;Beyond socioeconomic disadvantages: Deepening our understanding of structural inequalities in disparate child protection involvement (Education and social work);RDF50;Social sciences;0.6854174733161926;RDF503;Education;0.9184436798095703;RDF504;Sociology and related studies;0.7559073567390442;RDF509;Other social sciences;0.1359761357307434
983;Uncovering tumor specific antigens and vulnerabilities in ETP-acute lymphoblastic leukemia;RDF30;Medical, health and life sciences;0.9333169460296631;RDF303;Health sciences;0.9668201804161072;RDF304;Medical biotechnology;0.5155284404754639;RDF302;Clinical medicine;0.512967050075531
984;Démystifier les mathématiques;RDF10;Natural sciences;0.5315611362457275;RDF101;Mathematics and statistics;0.971563994884491;RDF107;Other natural sciences;0.03711690753698349;RDF103;Physical sciences;0.01716022938489914
985;Defining interrelationships between brain region-specific structural plasticity and sleep electrophysiology via the integration of sex and learning (Behavioural Sciences – Neurobiological Basis of Behavioural Processes);RDF30;Medical, health and life sciences;0.7351251840591431;RDF305;Other medical sciences;0.046076808124780655;RDF301;Basic medicine and life sciences;0.02956334501504898;RDF303;Health sciences;0.006265533622354269
986;Becoming an adult in changing times: Struggles and resilience among youth who entered adulthood without a high school diploma (Education and social work);RDF50;Social sciences;0.6628183126449585;RDF503;Education;0.9859092831611633;RDF504;Sociology and related studies;0.24535615742206573;RDF509;Other social sciences;0.1527891606092453
987;The just organization (Business, management and related fields);RDF50;Social sciences;0.42383527755737305;RDF502;Economics and business administration;0.8964781165122986;RDF504;Sociology and related studies;0.020429842174053192;RDF509;Other social sciences;0.01856435090303421
988;Exploring the use of temporal cues for the optimization of speech processing, perception, and comprehension (Mechanical Engineering);RDF20-21;Engineering and technology;0.9393136501312256;RDF204;Mechanical engineering;0.9976632595062256;RDF212;Other engineering and technologies;0.075380340218544;RDF202;Industrial, systems and processes engineering;0.05042406916618347
989;PICO Search for Dark Matter with Bubble Chambers (Subatomic Physics);RDF10;Natural sciences;0.6372211575508118;RDF103;Physical sciences;0.980318546295166;RDF104;Chemical sciences;0.22824248671531677;RDF107;Other natural sciences;0.09219619631767273
990;Is quantitative research in political science credible? (Political science and public administration);RDF50;Social sciences;0.32650646567344666;RDF506;Political science and policy administration;0.9841393828392029;RDF503;Education;0.06884986907243729;RDF509;Other social sciences;0.02280263602733612
991;The hardening of soft information in financial markets;RDF50;Social sciences;0.40352627635002136;RDF502;Economics and business administration;0.20995523035526276;RDF504;Sociology and related studies;0.03591449558734894;RDF509;Other social sciences;0.028953159227967262
992;From micro- to macro-reentries in discrete multiscale mathematical models of atrial tissue (Genes, Cells and Molecules);RDF10;Natural sciences;0.623757541179657;RDF106;Biological sciences;0.7797414064407349;RDF103;Physical sciences;0.4368172287940979;RDF101;Mathematics and statistics;0.23528403043746948
993;Mapping scientific consensus in the age of misinformation;RDF10;Natural sciences;0.2744162082672119;RDF107;Other natural sciences;0.025589553639292717;RDF102;Computer and information sciences;0.021226398646831512;RDF103;Physical sciences;0.010428451001644135
994;The role of RGS9 in pancreatic islet function (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.8410198092460632;RDF303;Health sciences;0.9759464859962463;RDF301;Basic medicine and life sciences;0.7614055275917053;RDF304;Medical biotechnology;0.5928508043289185
995;La diversité dans les équipes de travail: le rôle des perceptions des membres (Psychology);RDF50;Social sciences;0.4255337417125702;RDF501;Psychology and cognitive sciences;0.9932550191879272;RDF503;Education;0.5285638570785522;RDF509;Other social sciences;0.18227991461753845
996;Real-time Control of Decoded Brain Activity Using Artificial Neural Networks (Biological Systems and Functions);RDF20-21;Engineering and technology;0.8954901099205017;RDF203;Electrical engineering, computer engineering, and information engineering;0.13857832551002502;RDF212;Other engineering and technologies;0.07878401130437851;RDF207;Medical and biomedical engineering;0.046378206461668015
997;Conférence internationale et publication « Logement : crises partout, justice nulle part ! ». Coconstruire et mutualiser les savoirs;RDF50;Social sciences;0.30067768692970276;RDF502;Economics and business administration;0.1977541446685791;RDF504;Sociology and related studies;0.06489010900259018;RDF509;Other social sciences;0.06383161246776581
998;Verdir les chantiers de construction par l'adoption des comportements écoresponsables : une étude de cas du secteur non résidentiel;RDF20-21;Engineering and technology;0.3930486738681793;RDF208;Environmental engineering and related engineering;0.8761582970619202;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.4565611779689789;RDF202;Industrial, systems and processes engineering;0.11516222357749939
999;Highly Entangled Quantum Matter;RDF20-21;Engineering and technology;0.5442972779273987;RDF205;Chemical engineering;0.24059611558914185;RDF204;Mechanical engineering;0.04505752772092819;RDF211;Nano-technology;0.016044557094573975
1000;Usinage intelligent des composants d'aéronefs de haute précision (UICAP);RDF20-21;Engineering and technology;0.9485214352607727;RDF202;Industrial, systems and processes engineering;0.10641168802976608;RDF212;Other engineering and technologies;0.08819004893302917;RDF204;Mechanical engineering;0.03314851596951485
1001;Socialness in the Digital Economy: Supporting Meaningful Work through Enterprise Social Media;RDF20-21;Engineering and technology;0.7738779783248901;RDF203;Electrical engineering, computer engineering, and information engineering;0.198529914021492;RDF212;Other engineering and technologies;0.061031121760606766;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.021553464233875275
1002;Proactive prescription-based fluid management vs usual care in critically ill patients on Kidney Replacement Therapy;RDF30;Medical, health and life sciences;0.9546507000923157;RDF303;Health sciences;0.9294403791427612;RDF302;Clinical medicine;0.9017477631568909;RDF301;Basic medicine and life sciences;0.28791797161102295
1003;Safe and selective anti-parasite therapy targeting ribosome and glycosome function (Pharmaceutical Sciences);RDF30;Medical, health and life sciences;0.7898605465888977;RDF303;Health sciences;0.1205940842628479;RDF304;Medical biotechnology;0.05455021932721138;RDF305;Other medical sciences;0.02655657008290291
1004;Rational Integration of Molecular and surface interactions for lubricating, adhesive and high penetration soft materials (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9462214112281799;RDF205;Chemical engineering;0.967007577419281;RDF206;Materials engineering and resources engineering;0.6186148524284363;RDF202;Industrial, systems and processes engineering;0.06878728419542313
1005;Comprendre les antécédents et les conséquences d'une gestion algorithmique transparente, juste et habilitante;RDF20-21;Engineering and technology;0.749244749546051;RDF203;Electrical engineering, computer engineering, and information engineering;0.5067439675331116;RDF212;Other engineering and technologies;0.21280403435230255;RDF202;Industrial, systems and processes engineering;0.16331195831298828
1006;Sustainable Healthy Cities: The Interplay between Urban Interventions, Gentrification, and Population Health (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.5533702969551086;RDF303;Health sciences;0.7841124534606934;RDF305;Other medical sciences;0.21296769380569458;RDF301;Basic medicine and life sciences;0.10438599437475204
